index,glyph_id,key_hex,key_bytes,char,source,reserved,unicode
1939,0x792,0xF9E6,F9E6,耽,private,0,U+803D
1940,0x793,0xF9E7,F9E7,聊,private,0,U+804A
1941,0x794,0xF9E8,F9E8,聋,private,0,U+804B
1942,0x795,0xF9E9,F9E9,职,private,0,U+804C
1943,0x796,0xF9EA,F9EA,联,private,0,U+8054
1944,0x797,0xF9EB,F9EB,聘,private,0,U+8058
1945,0x798,0xF9EC,F9EC,聚,private,0,U+805A
1946,0x799,0xF9ED,F9ED,聪,private,0,U+806A
1947,0x79A,0xF9EE,F9EE,肃,private,0,U+8083
1948,0x79B,0xF9EF,F9EF,肉,private,0,U+8089
1949,0x79C,0xF9F0,F9F0,肌,private,0,U+808C
1950,0x79D,0xF9F1,F9F1,肚,private,0,U+809A
1951,0x79E,0xF9F2,F9F2,股,private,0,U+80A1
1952,0x79F,0xF9F3,F9F3,肤,private,0,U+80A4
1953,0x7A0,0xF9F4,F9F4,肥,private,0,U+80A5
1954,0x7A1,0xF9F5,F9F5,肩,private,0,U+80A9
1955,0x7A2,0xF9F6,F9F6,肪,private,0,U+80AA
1956,0x7A3,0xF9F7,F9F7,肮,private,0,U+80AE
1957,0x7A4,0xF9F8,F9F8,肯,private,0,U+80AF
1958,0x7A5,0xF9F9,F9F9,育,private,0,U+80B2
1959,0x7A6,0xF9FA,F9FA,肿,private,0,U+80BF
1960,0x7A7,0xF9FB,F9FB,胀,private,0,U+80C0
1961,0x7A8,0xF9FC,F9FC,胃,private,0,U+80C3
1962,0x7A9,0xFA40,FA40,胆,private,0,U+80C6
1963,0x7AA,0xFA41,FA41,背,private,0,U+80CC
1964,0x7AB,0xFA42,FA42,胎,private,0,U+80CE
1965,0x7AC,0xFA43,FA43,胜,private,0,U+80DC
1966,0x7AD,0xFA44,FA44,胞,private,0,U+80DE
1967,0x7AE,0xFA45,FA45,胡,private,0,U+80E1
1968,0x7AF,0xFA46,FA46,胳,private,0,U+80F3
1969,0x7B0,0xFA47,FA47,胶,private,0,U+80F6
1970,0x7B1,0xFA48,FA48,胸,private,0,U+80F8
1971,0x7B2,0xFA49,FA49,能,private,0,U+80FD
1972,0x7B3,0xFA4A,FA4A,脂,private,0,U+8102
1973,0x7B4,0xFA4B,FA4B,脆,private,0,U+8106
1974,0x7B5,0xFA4C,FA4C,脊,private,0,U+810A
1975,0x7B6,0xFA4D,FA4D,脏,private,0,U+810F
1976,0x7B7,0xFA4E,FA4E,脑,private,0,U+8111
1977,0x7B8,0xFA4F,FA4F,脖,private,0,U+8116
1978,0x7B9,0xFA50,FA50,脚,private,0,U+811A
1979,0x7BA,0xFA51,FA51,脱,private,0,U+8131
1980,0x7BB,0xFA52,FA52,脸,private,0,U+8138
1981,0x7BC,0xFA53,FA53,脾,private,0,U+813E
1982,0x7BD,0xFA54,FA54,腐,private,0,U+8150
1983,0x7BE,0xFA55,FA55,腕,private,0,U+8155
1984,0x7BF,0xFA56,FA56,腮,private,0,U+816E
1985,0x7C0,0xFA57,FA57,腰,private,0,U+8170
1986,0x7C1,0xFA58,FA58,腹,private,0,U+8179
1987,0x7C2,0xFA59,FA59,腻,private,0,U+817B
1988,0x7C3,0xFA5A,FA5A,腾,private,0,U+817E
1989,0x7C4,0xFA5B,FA5B,腿,private,0,U+817F
1990,0x7C5,0xFA5C,FA5C,膀,private,0,U+8180
1991,0x7C6,0xFA5D,FA5D,膊,private,0,U+818A
1992,0x7C7,0xFA5E,FA5E,膏,private,0,U+818F
1993,0x7C8,0xFA5F,FA5F,膛,private,0,U+819B
1994,0x7C9,0xFA60,FA60,臂,private,0,U+81C2
1995,0x7CA,0xFA61,FA61,臣,private,0,U+81E3
1996,0x7CB,0xFA62,FA62,自,private,0,U+81EA
1997,0x7CC,0xFA63,FA63,至,private,0,U+81F3
1998,0x7CD,0xFA64,FA64,致,private,0,U+81F4
1999,0x7CE,0xFA65,FA65,臼,private,0,U+81FC
2000,0x7CF,0xFA66,FA66,舌,private,0,U+820C
2001,0x7D0,0xFA67,FA67,舍,private,0,U+820D
2002,0x7D1,0xFA68,FA68,舒,private,0,U+8212
2003,0x7D2,0xFA69,FA69,舔,private,0,U+8214
2004,0x7D3,0xFA6A,FA6A,舞,private,0,U+821E
2005,0x7D4,0xFA6B,FA6B,般,private,0,U+822C
2006,0x7D5,0xFA6C,FA6C,船,private,0,U+8239
2007,0x7D6,0xFA6D,FA6D,艇,private,0,U+8247
2008,0x7D7,0xFA6E,FA6E,艘,private,0,U+8258
2009,0x7D8,0xFA6F,FA6F,艮,private,0,U+826E
2010,0x7D9,0xFA70,FA70,良,private,0,U+826F
2011,0x7DA,0xFA71,FA71,艰,private,0,U+8270
2012,0x7DB,0xFA72,FA72,色,private,0,U+8272
2013,0x7DC,0xFA73,FA73,艺,private,0,U+827A
2014,0x7DD,0xFA74,FA74,节,private,0,U+8282
2015,0x7DE,0xFA75,FA75,芋,private,0,U+828B
2016,0x7DF,0xFA76,FA76,芒,private,0,U+8292
2017,0x7E0,0xFA77,FA77,芙,private,0,U+8299
2018,0x7E1,0xFA78,FA78,芝,private,0,U+829D
2019,0x7E2,0xFA79,FA79,花,private,0,U+82B1
2020,0x7E3,0xFA7A,FA7A,芳,private,0,U+82B3
2021,0x7E4,0xFA7B,FA7B,芽,private,0,U+82BD
2022,0x7E5,0xFA7C,FA7C,苍,private,0,U+82CD
2023,0x7E6,0xFA7D,FA7D,苏,private,0,U+82CF
2024,0x7E7,0xFA7E,FA7E,苗,private,0,U+82D7
2025,0x7E8,0xFA80,FA80,苟,private,0,U+82DF
2026,0x7E9,0xFA81,FA81,若,private,0,U+82E5
2027,0x7EA,0xFA82,FA82,苦,private,0,U+82E6
2028,0x7EB,0xFA83,FA83,英,private,0,U+82F1
2029,0x7EC,0xFA84,FA84,苹,private,0,U+82F9
2030,0x7ED,0xFA85,FA85,茁,private,0,U+8301
2031,0x7EE,0xFA86,FA86,茂,private,0,U+8302
2032,0x7EF,0xFA87,FA87,范,private,0,U+8303
2033,0x7F0,0xFA88,FA88,茨,private,0,U+8328
2034,0x7F1,0xFA89,FA89,茫,private,0,U+832B
2035,0x7F2,0xFA8A,FA8A,茬,private,0,U+832C
2036,0x7F3,0xFA8B,FA8B,茶,private,0,U+8336
2037,0x7F4,0xFA8C,FA8C,茸,private,0,U+8338
2038,0x7F5,0xFA8D,FA8D,草,private,0,U+8349
2039,0x7F6,0xFA8E,FA8E,荐,private,0,U+8350
2040,0x7F7,0xFA8F,FA8F,荒,private,0,U+8352
2041,0x7F8,0xFA90,FA90,荞,private,0,U+835E
2042,0x7F9,0xFA91,FA91,荣,private,0,U+8363
2043,0x7FA,0xFA92,FA92,药,private,0,U+836F
2044,0x7FB,0xFA93,FA93,荷,private,0,U+8377
2045,0x7FC,0xFA94,FA94,莉,private,0,U+8389
2046,0x7FD,0xFA95,FA95,莓,private,0,U+8393
2047,0x7FE,0xFA96,FA96,莫,private,0,U+83AB
2048,0x7FF,0xFA97,FA97,莱,private,0,U+83B1
2049,0x800,0xFA98,FA98,莲,private,0,U+83B2
2050,0x801,0xFA99,FA99,获,private,0,U+83B7
2051,0x802,0xFA9A,FA9A,莹,private,0,U+83B9
2052,0x803,0xFA9B,FA9B,莽,private,0,U+83BD
2053,0x804,0xFA9C,FA9C,菊,private,0,U+83CA
2054,0x805,0xFA9D,FA9D,菜,private,0,U+83DC
2055,0x806,0xFA9E,FA9E,菠,private,0,U+83E0
2056,0x807,0xFA9F,FA9F,菲,private,0,U+83F2
2057,0x808,0xFAA0,FAA0,萌,private,0,U+840C
2058,0x809,0xFAA1,FAA1,萝,private,0,U+841D
2059,0x80A,0xFAA2,FAA2,萤,private,0,U+8424
2060,0x80B,0xFAA3,FAA3,营,private,0,U+8425
2061,0x80C,0xFAA4,FAA4,萨,private,0,U+8428
2062,0x80D,0xFAA5,FAA5,萩,private,0,U+8429
2063,0x80E,0xFAA6,FAA6,落,private,0,U+843D
2064,0x80F,0xFAA7,FAA7,著,private,0,U+8457
2065,0x810,0xFAA8,FAA8,葩,private,0,U+8469
2066,0x811,0xFAA9,FAA9,葬,private,0,U+846C
2067,0x812,0xFAAA,FAAA,葵,private,0,U+8475
2068,0x813,0xFAAB,FAAB,蒙,private,0,U+8499
2069,0x814,0xFAAC,FAAC,蒜,private,0,U+849C
2070,0x815,0xFAAD,FAAD,蒸,private,0,U+84B8
2071,0x816,0xFAAE,FAAE,蒼,private,0,U+84BC
2072,0x817,0xFAAF,FAAF,蓄,private,0,U+84C4
2073,0x818,0xFAB0,FAB0,蓝,private,0,U+84DD
2074,0x819,0xFAB1,FAB1,蓬,private,0,U+84EC
2075,0x81A,0xFAB2,FAB2,蔫,private,0,U+852B
2076,0x81B,0xFAB3,FAB3,蔬,private,0,U+852C
2077,0x81C,0xFAB4,FAB4,蕉,private,0,U+8549
2078,0x81D,0xFAB5,FAB5,蕾,private,0,U+857E
2079,0x81E,0xFAB6,FAB6,薄,private,0,U+8584
2080,0x81F,0xFAB7,FAB7,薪,private,0,U+85AA
2081,0x820,0xFAB8,FAB8,藏,private,0,U+85CF
2082,0x821,0xFAB9,FAB9,藤,private,0,U+85E4
2083,0x822,0xFABA,FABA,虎,private,0,U+864E
2084,0x823,0xFABB,FABB,虑,private,0,U+8651
2085,0x824,0xFABC,FABC,虚,private,0,U+865A
2086,0x825,0xFABD,FABD,虫,private,0,U+866B
2087,0x826,0xFABE,FABE,虱,private,0,U+8671
2088,0x827,0xFABF,FABF,虹,private,0,U+8679
2089,0x828,0xFAC0,FAC0,虽,private,0,U+867D
2090,0x829,0xFAC1,FAC1,虾,private,0,U+867E
2091,0x82A,0xFAC2,FAC2,蚊,private,0,U+868A
2092,0x82B,0xFAC3,FAC3,蛇,private,0,U+86C7
2093,0x82C,0xFAC4,FAC4,蛋,private,0,U+86CB
2094,0x82D,0xFAC5,FAC5,蛮,private,0,U+86EE
2095,0x82E,0xFAC6,FAC6,蜂,private,0,U+8702
2096,0x82F,0xFAC7,FAC7,蜇,private,0,U+8707
2097,0x830,0xFAC8,FAC8,蜕,private,0,U+8715
2098,0x831,0xFAC9,FAC9,蜜,private,0,U+871C
2099,0x832,0xFACA,FACA,蝎,private,0,U+874E
2100,0x833,0xFACB,FACB,蝙,private,0,U+8759
2101,0x834,0xFACC,FACC,蝠,private,0,U+8760
2102,0x835,0xFACD,FACD,蝴,private,0,U+8774
2103,0x836,0xFACE,FACE,蝶,private,0,U+8776
2104,0x837,0xFACF,FACF,融,private,0,U+878D
2105,0x838,0xFAD0,FAD0,蟹,private,0,U+87F9
2106,0x839,0xFAD1,FAD1,蠢,private,0,U+8822
2107,0x83A,0xFAD2,FAD2,血,private,0,U+8840
2108,0x83B,0xFAD3,FAD3,衅,private,0,U+8845
2109,0x83C,0xFAD4,FAD4,行,private,0,U+884C
2110,0x83D,0xFAD5,FAD5,衍,private,0,U+884D
2111,0x83E,0xFAD6,FAD6,衔,private,0,U+8854
2112,0x83F,0xFAD7,FAD7,街,private,0,U+8857
2113,0x840,0xFAD8,FAD8,衡,private,0,U+8861
2114,0x841,0xFAD9,FAD9,衣,private,0,U+8863
2115,0x842,0xFADA,FADA,补,private,0,U+8865
2116,0x843,0xFADB,FADB,表,private,0,U+8868
2117,0x844,0xFADC,FADC,衫,private,0,U+886B
2118,0x845,0xFADD,FADD,衷,private,0,U+8877
2119,0x846,0xFADE,FADE,袋,private,0,U+888B
2120,0x847,0xFADF,FADF,袒,private,0,U+8892
2121,0x848,0xFAE0,FAE0,袖,private,0,U+8896
2122,0x849,0xFAE1,FAE1,被,private,0,U+88AB
2123,0x84A,0xFAE2,FAE2,袭,private,0,U+88AD
2124,0x84B,0xFAE3,FAE3,裁,private,0,U+88C1
2125,0x84C,0xFAE4,FAE4,裂,private,0,U+88C2
2126,0x84D,0xFAE5,FAE5,装,private,0,U+88C5
2127,0x84E,0xFAE6,FAE6,裕,private,0,U+88D5
2128,0x84F,0xFAE7,FAE7,裙,private,0,U+88D9
2129,0x850,0xFAE8,FAE8,裤,private,0,U+88E4
2130,0x851,0xFAE9,FAE9,裹,private,0,U+88F9
2131,0x852,0xFAEA,FAEA,褒,private,0,U+8912
2132,0x853,0xFAEB,FAEB,西,private,0,U+897F
2133,0x854,0xFAEC,FAEC,要,private,0,U+8981
2134,0x855,0xFAED,FAED,覆,private,0,U+8986
2135,0x856,0xFAEE,FAEE,见,private,0,U+89C1
2136,0x857,0xFAEF,FAEF,观,private,0,U+89C2
2137,0x858,0xFAF0,FAF0,规,private,0,U+89C4
2138,0x859,0xFAF1,FAF1,视,private,0,U+89C6
2139,0x85A,0xFAF2,FAF2,览,private,0,U+89C8
2140,0x85B,0xFAF3,FAF3,觉,private,0,U+89C9
2141,0x85C,0xFAF4,FAF4,角,private,0,U+89D2
2142,0x85D,0xFAF5,FAF5,解,private,0,U+89E3
2143,0x85E,0xFAF6,FAF6,触,private,0,U+89E6
2144,0x85F,0xFAF7,FAF7,言,private,0,U+8A00
2145,0x860,0xFAF8,FAF8,誉,private,0,U+8A89
2146,0x861,0xFAF9,FAF9,誓,private,0,U+8A93
2147,0x862,0xFAFA,FAFA,警,private,0,U+8B66
2148,0x863,0xFAFB,FAFB,计,private,0,U+8BA1
2149,0x864,0xFAFC,FAFC,订,private,0,U+8BA2
2150,0x865,0xFB40,FB40,认,private,0,U+8BA4
2151,0x866,0xFB41,FB41,讨,private,0,U+8BA8
2152,0x867,0xFB42,FB42,让,private,0,U+8BA9
2153,0x868,0xFB43,FB43,训,private,0,U+8BAD
2154,0x869,0xFB44,FB44,议,private,0,U+8BAE
2155,0x86A,0xFB45,FB45,讯,private,0,U+8BAF
2156,0x86B,0xFB46,FB46,记,private,0,U+8BB0
2157,0x86C,0xFB47,FB47,讲,private,0,U+8BB2
2158,0x86D,0xFB48,FB48,讶,private,0,U+8BB6
2159,0x86E,0xFB49,FB49,许,private,0,U+8BB8
2160,0x86F,0xFB4A,FB4A,论,private,0,U+8BBA
2161,0x870,0xFB4B,FB4B,设,private,0,U+8BBE
2162,0x871,0xFB4C,FB4C,访,private,0,U+8BBF
2163,0x872,0xFB4D,FB4D,诀,private,0,U+8BC0
2164,0x873,0xFB4E,FB4E,证,private,0,U+8BC1
2165,0x874,0xFB4F,FB4F,评,private,0,U+8BC4
2166,0x875,0xFB50,FB50,诅,private,0,U+8BC5
2167,0x876,0xFB51,FB51,识,private,0,U+8BC6
2168,0x877,0xFB52,FB52,诈,private,0,U+8BC8
2169,0x878,0xFB53,FB53,诉,private,0,U+8BC9
2170,0x879,0xFB54,FB54,词,private,0,U+8BCD
2171,0x87A,0xFB55,FB55,试,private,0,U+8BD5
2172,0x87B,0xFB56,FB56,诗,private,0,U+8BD7
2173,0x87C,0xFB57,FB57,诚,private,0,U+8BDA
2174,0x87D,0xFB58,FB58,话,private,0,U+8BDD
2175,0x87E,0xFB59,FB59,诞,private,0,U+8BDE
2176,0x87F,0xFB5A,FB5A,诡,private,0,U+8BE1
2177,0x880,0xFB5B,FB5B,询,private,0,U+8BE2
2178,0x881,0xFB5C,FB5C,该,private,0,U+8BE5
2179,0x882,0xFB5D,FB5D,详,private,0,U+8BE6
2180,0x883,0xFB5E,FB5E,语,private,0,U+8BED
2181,0x884,0xFB5F,FB5F,误,private,0,U+8BEF
2182,0x885,0xFB60,FB60,诱,private,0,U+8BF1
2183,0x886,0xFB61,FB61,诲,private,0,U+8BF2
2184,0x887,0xFB62,FB62,说,private,0,U+8BF4
2185,0x888,0xFB63,FB63,诶,private,0,U+8BF6
2186,0x889,0xFB64,FB64,请,private,0,U+8BF7
2187,0x88A,0xFB65,FB65,诸,private,0,U+8BF8
2188,0x88B,0xFB66,FB66,诺,private,0,U+8BFA
2189,0x88C,0xFB67,FB67,读,private,0,U+8BFB
2190,0x88D,0xFB68,FB68,课,private,0,U+8BFE
2191,0x88E,0xFB69,FB69,谁,private,0,U+8C01
2192,0x88F,0xFB6A,FB6A,调,private,0,U+8C03
2193,0x890,0xFB6B,FB6B,谅,private,0,U+8C05
2194,0x891,0xFB6C,FB6C,谈,private,0,U+8C08
2195,0x892,0xFB6D,FB6D,谋,private,0,U+8C0B
2196,0x893,0xFB6E,FB6E,谍,private,0,U+8C0D
2197,0x894,0xFB6F,FB6F,谎,private,0,U+8C0E
2198,0x895,0xFB70,FB70,谓,private,0,U+8C13
2199,0x896,0xFB71,FB71,谜,private,0,U+8C1C
2200,0x897,0xFB72,FB72,谢,private,0,U+8C22
2201,0x898,0xFB73,FB73,谣,private,0,U+8C23
2202,0x899,0xFB74,FB74,谨,private,0,U+8C28
2203,0x89A,0xFB75,FB75,谱,private,0,U+8C31
2204,0x89B,0xFB76,FB76,谷,private,0,U+8C37
2205,0x89C,0xFB77,FB77,豁,private,0,U+8C41
2206,0x89D,0xFB78,FB78,豆,private,0,U+8C46
2207,0x89E,0xFB79,FB79,豚,private,0,U+8C5A
2208,0x89F,0xFB7A,FB7A,象,private,0,U+8C61
2209,0x8A0,0xFB7B,FB7B,豪,private,0,U+8C6A
2210,0x8A1,0xFB7C,FB7C,豫,private,0,U+8C6B
2211,0x8A2,0xFB7D,FB7D,貌,private,0,U+8C8C
2212,0x8A3,0xFB7E,FB7E,贝,private,0,U+8D1D
2213,0x8A4,0xFB80,FB80,负,private,0,U+8D1F
2214,0x8A5,0xFB81,FB81,财,private,0,U+8D22
2215,0x8A6,0xFB82,FB82,责,private,0,U+8D23
2216,0x8A7,0xFB83,FB83,败,private,0,U+8D25
2217,0x8A8,0xFB84,FB84,货,private,0,U+8D27
2218,0x8A9,0xFB85,FB85,质,private,0,U+8D28
2219,0x8AA,0xFB86,FB86,贩,private,0,U+8D29
2220,0x8AB,0xFB87,FB87,贪,private,0,U+8D2A
2221,0x8AC,0xFB88,FB88,贫,private,0,U+8D2B
2222,0x8AD,0xFB89,FB89,购,private,0,U+8D2D
2223,0x8AE,0xFB8A,FB8A,贯,private,0,U+8D2F
2224,0x8AF,0xFB8B,FB8B,贴,private,0,U+8D34
2225,0x8B0,0xFB8C,FB8C,贵,private,0,U+8D35
2226,0x8B1,0xFB8D,FB8D,费,private,0,U+8D39
2227,0x8B2,0xFB8E,FB8E,贺,private,0,U+8D3A
2228,0x8B3,0xFB8F,FB8F,贼,private,0,U+8D3C
2229,0x8B4,0xFB90,FB90,资,private,0,U+8D44
2230,0x8B5,0xFB91,FB91,赋,private,0,U+8D4B
2231,0x8B6,0xFB92,FB92,赌,private,0,U+8D4C
2232,0x8B7,0xFB93,FB93,赏,private,0,U+8D4F
2233,0x8B8,0xFB94,FB94,赔,private,0,U+8D54
2234,0x8B9,0xFB95,FB95,赖,private,0,U+8D56
2235,0x8BA,0xFB96,FB96,赚,private,0,U+8D5A
2236,0x8BB,0xFB97,FB97,赛,private,0,U+8D5B
2237,0x8BC,0xFB98,FB98,赞,private,0,U+8D5E
2238,0x8BD,0xFB99,FB99,赠,private,0,U+8D60
2239,0x8BE,0xFB9A,FB9A,赢,private,0,U+8D62
2240,0x8BF,0xFB9B,FB9B,赤,private,0,U+8D64
2241,0x8C0,0xFB9C,FB9C,走,private,0,U+8D70
2242,0x8C1,0xFB9D,FB9D,赴,private,0,U+8D74
2243,0x8C2,0xFB9E,FB9E,赶,private,0,U+8D76
2244,0x8C3,0xFB9F,FB9F,起,private,0,U+8D77
2245,0x8C4,0xFBA0,FBA0,趁,private,0,U+8D81
2246,0x8C5,0xFBA1,FBA1,超,private,0,U+8D85
2247,0x8C6,0xFBA2,FBA2,越,private,0,U+8D8A
2248,0x8C7,0xFBA3,FBA3,趋,private,0,U+8D8B
2249,0x8C8,0xFBA4,FBA4,趟,private,0,U+8D9F
2250,0x8C9,0xFBA5,FBA5,趣,private,0,U+8DA3
2251,0x8CA,0xFBA6,FBA6,足,private,0,U+8DB3
2252,0x8CB,0xFBA7,FBA7,趴,private,0,U+8DB4
2253,0x8CC,0xFBA8,FBA8,趾,private,0,U+8DBE
2254,0x8CD,0xFBA9,FBA9,跃,private,0,U+8DC3
2255,0x8CE,0xFBAA,FBAA,跌,private,0,U+8DCC
2256,0x8CF,0xFBAB,FBAB,跑,private,0,U+8DD1
2257,0x8D0,0xFBAC,FBAC,跚,private,0,U+8DDA
2258,0x8D1,0xFBAD,FBAD,距,private,0,U+8DDD
2259,0x8D2,0xFBAE,FBAE,跟,private,0,U+8DDF
2260,0x8D3,0xFBAF,FBAF,跤,private,0,U+8DE4
2261,0x8D4,0xFBB0,FBB0,跨,private,0,U+8DE8
2262,0x8D5,0xFBB1,FBB1,跪,private,0,U+8DEA
2263,0x8D6,0xFBB2,FBB2,路,private,0,U+8DEF
2264,0x8D7,0xFBB3,FBB3,跳,private,0,U+8DF3
2265,0x8D8,0xFBB4,FBB4,践,private,0,U+8DF5
2266,0x8D9,0xFBB5,FBB5,跷,private,0,U+8DF7
2267,0x8DA,0xFBB6,FBB6,踏,private,0,U+8E0F
2268,0x8DB,0xFBB7,FBB7,踝,private,0,U+8E1D
2269,0x8DC,0xFBB8,FBB8,踢,private,0,U+8E22
2270,0x8DD,0xFBB9,FBB9,踩,private,0,U+8E29
2271,0x8DE,0xFBBA,FBBA,踪,private,0,U+8E2A
2272,0x8DF,0xFBBB,FBBB,踮,private,0,U+8E2E
2273,0x8E0,0xFBBC,FBBC,踵,private,0,U+8E35
2274,0x8E1,0xFBBD,FBBD,蹈,private,0,U+8E48
2275,0x8E2,0xFBBE,FBBE,蹑,private,0,U+8E51
2276,0x8E3,0xFBBF,FBBF,蹒,private,0,U+8E52
2277,0x8E4,0xFBC0,FBC0,蹦,private,0,U+8E66
2278,0x8E5,0xFBC1,FBC1,蹭,private,0,U+8E6D
2279,0x8E6,0xFBC2,FBC2,蹲,private,0,U+8E72
2280,0x8E7,0xFBC3,FBC3,躁,private,0,U+8E81
2281,0x8E8,0xFBC4,FBC4,身,private,0,U+8EAB
2282,0x8E9,0xFBC5,FBC5,躲,private,0,U+8EB2
2283,0x8EA,0xFBC6,FBC6,车,private,0,U+8F66
2284,0x8EB,0xFBC7,FBC7,轨,private,0,U+8F68
2285,0x8EC,0xFBC8,FBC8,转,private,0,U+8F6C
2286,0x8ED,0xFBC9,FBC9,轮,private,0,U+8F6E
2287,0x8EE,0xFBCA,FBCA,软,private,0,U+8F6F
2288,0x8EF,0xFBCB,FBCB,轰,private,0,U+8F70
2289,0x8F0,0xFBCC,FBCC,轻,private,0,U+8F7B
2290,0x8F1,0xFBCD,FBCD,载,private,0,U+8F7D
2291,0x8F2,0xFBCE,FBCE,较,private,0,U+8F83
2292,0x8F3,0xFBCF,FBCF,辅,private,0,U+8F85
2293,0x8F4,0xFBD0,FBD0,辆,private,0,U+8F86
2294,0x8F5,0xFBD1,FBD1,辈,private,0,U+8F88
2295,0x8F6,0xFBD2,FBD2,辉,private,0,U+8F89
2296,0x8F7,0xFBD3,FBD3,辑,private,0,U+8F91
2297,0x8F8,0xFBD4,FBD4,输,private,0,U+8F93
2298,0x8F9,0xFBD5,FBD5,辛,private,0,U+8F9B
2299,0x8FA,0xFBD6,FBD6,辜,private,0,U+8F9C
2300,0x8FB,0xFBD7,FBD7,辞,private,0,U+8F9E
2301,0x8FC,0xFBD8,FBD8,辣,private,0,U+8FA3
2302,0x8FD,0xFBD9,FBD9,辨,private,0,U+8FA8
2303,0x8FE,0xFBDA,FBDA,辰,private,0,U+8FB0
2304,0x8FF,0xFBDB,FBDB,边,private,0,U+8FB9
2305,0x900,0xFBDC,FBDC,达,private,0,U+8FBE
2306,0x901,0xFBDD,FBDD,迁,private,0,U+8FC1
2307,0x902,0xFBDE,FBDE,迄,private,0,U+8FC4
2308,0x903,0xFBDF,FBDF,迅,private,0,U+8FC5
2309,0x904,0xFBE0,FBE0,过,private,0,U+8FC7
2310,0x905,0xFBE1,FBE1,迈,private,0,U+8FC8
2311,0x906,0xFBE2,FBE2,迎,private,0,U+8FCE
2312,0x907,0xFBE3,FBE3,运,private,0,U+8FD0
2313,0x908,0xFBE4,FBE4,近,private,0,U+8FD1
2314,0x909,0xFBE5,FBE5,返,private,0,U+8FD4
2315,0x90A,0xFBE6,FBE6,还,private,0,U+8FD8
2316,0x90B,0xFBE7,FBE7,这,private,0,U+8FD9
2317,0x90C,0xFBE8,FBE8,进,private,0,U+8FDB
2318,0x90D,0xFBE9,FBE9,远,private,0,U+8FDC
2319,0x90E,0xFBEA,FBEA,违,private,0,U+8FDD
2320,0x90F,0xFBEB,FBEB,连,private,0,U+8FDE
2321,0x910,0xFBEC,FBEC,迟,private,0,U+8FDF
2322,0x911,0xFBED,FBED,迪,private,0,U+8FEA
2323,0x912,0xFBEE,FBEE,迫,private,0,U+8FEB
2324,0x913,0xFBEF,FBEF,迷,private,0,U+8FF7
2325,0x914,0xFBF0,FBF0,迹,private,0,U+8FF9
2326,0x915,0xFBF1,FBF1,追,private,0,U+8FFD
2327,0x916,0xFBF2,FBF2,退,private,0,U+9000
2328,0x917,0xFBF3,FBF3,送,private,0,U+9001
2329,0x918,0xFBF4,FBF4,适,private,0,U+9002
2330,0x919,0xFBF5,FBF5,逃,private,0,U+9003
2331,0x91A,0xFBF6,FBF6,逆,private,0,U+9006
2332,0x91B,0xFBF7,FBF7,选,private,0,U+9009
2333,0x91C,0xFBF8,FBF8,透,private,0,U+900F
2334,0x91D,0xFBF9,FBF9,逐,private,0,U+9010
2335,0x91E,0xFBFA,FBFA,递,private,0,U+9012
2336,0x91F,0xFBFB,FBFB,途,private,0,U+9014
2337,0x920,0xFBFC,FBFC,逗,private,0,U+9017
2338,0x921,0xFC40,FC40,通,private,0,U+901A
2339,0x922,0xFC41,FC41,逛,private,0,U+901B
2340,0x923,0xFC42,FC42,逝,private,0,U+901D
2341,0x924,0xFC43,FC43,逞,private,0,U+901E
2342,0x925,0xFC44,FC44,速,private,0,U+901F
2343,0x926,0xFC45,FC45,造,private,0,U+9020
2344,0x927,0xFC46,FC46,逢,private,0,U+9022
2345,0x928,0xFC47,FC47,逸,private,0,U+9038
2346,0x929,0xFC48,FC48,逻,private,0,U+903B
2347,0x92A,0xFC49,FC49,逼,private,0,U+903C
2348,0x92B,0xFC4A,FC4A,遇,private,0,U+9047
2349,0x92C,0xFC4B,FC4B,遍,private,0,U+904D
2350,0x92D,0xFC4C,FC4C,道,private,0,U+9053
2351,0x92E,0xFC4D,FC4D,遗,private,0,U+9057
2352,0x92F,0xFC4E,FC4E,遛,private,0,U+905B
2353,0x930,0xFC4F,FC4F,遢,private,0,U+9062
2354,0x931,0xFC50,FC50,遥,private,0,U+9065
2355,0x932,0xFC51,FC51,遭,private,0,U+906D
2356,0x933,0xFC52,FC52,遮,private,0,U+906E
2357,0x934,0xFC53,FC53,遵,private,0,U+9075
2358,0x935,0xFC54,FC54,避,private,0,U+907F
2359,0x936,0xFC55,FC55,邀,private,0,U+9080
2360,0x937,0xFC56,FC56,邋,private,0,U+908B
2361,0x938,0xFC57,FC57,那,private,0,U+90A3
2362,0x939,0xFC58,FC58,邦,private,0,U+90A6
2363,0x93A,0xFC59,FC59,邪,private,0,U+90AA
2364,0x93B,0xFC5A,FC5A,邮,private,0,U+90AE
2365,0x93C,0xFC5B,FC5B,邸,private,0,U+90B8
2366,0x93D,0xFC5C,FC5C,邻,private,0,U+90BB
2367,0x93E,0xFC5D,FC5D,郁,private,0,U+90C1
2368,0x93F,0xFC5E,FC5E,郊,private,0,U+90CA
2369,0x940,0xFC5F,FC5F,郎,private,0,U+90CE
2370,0x941,0xFC60,FC60,郑,private,0,U+90D1
2371,0x942,0xFC61,FC61,部,private,0,U+90E8
2372,0x943,0xFC62,FC62,都,private,0,U+90FD
2373,0x944,0xFC63,FC63,配,private,0,U+914D
2374,0x945,0xFC64,FC64,酒,private,0,U+9152
